20,SK이노베이션,158,500,500,+0.32%,5,000,146,558,92,466,23.70,443,575,23.06,8.49,https://finance.naver.com/item/board.naver?code=096770,
21,LG,88,000,100,-0.11%,5,000,138,425,157,301,36.00,170,290,12.82,8.48,https://finance.naver.com/item/board.naver?code=003550,
22,삼성생명,67,300,400,+0.60%,500,134,600,200,000,16.33,162,723,6.66,5.73,https://finance.naver.com/item/board.naver?code=032830,
23,한국전력,20,600,550,+2.74%,5,000,132,245,641,964,14.49,2,090,626,-0.56,-46.91,https://finance.naver.com/item/board.naver?code=015760,
24,하이브,281,500,2,000,+0.72%,500,117,242,41,649,16.88,204,967,264.07,1.87,https://finance.naver.com/item/board.naver?code=352820,
25,HD현대중공업,131,700,2,400,+1.86%,5,000,116,914,88,773,7.02,111,044,-59.43,-6.47,https://finance.naver.com/item/board.naver?code=329180,
26,두산에너빌리티,18,110,360,+2.03%,5,000,116,006,640,561,13.54,3,375,318,-17.35,-11.70,https://finance.naver.com/item/board.naver?code=034020,
27,하나금융지주,39,200,400,+1.03%,5,000,115,994,295,903,68.55,1,096,349,3.09,10.06,https://finance.naver.com/item/board.naver?code=086790,
28,KT&G,82,800,800,+0.98%,5,000,113,678,137,292,42.73,210,839,11.12,11.00,https://finance.naver.com/item/board.naver?code=033780,
29,카카오뱅크,23,750,0,0.00%,5,000,113,232,476,767,14.18,474,665,37.94,4.68,https://finance.naver.com/item/board.naver?code=323410,
30,삼성화재,230,000,1,500,+0.66%,500,108,962,47,375,52.81,82,307,8.05,9.70,https://finance.naver.com/item/board.naver?code=000810,
31,SK,148,700,400,+0.27%,200,108,846,73,198,22.09,156,231,-7,435.00,5.13,https://finance.naver.com/item/board.naver?code=034730,
32,삼성전기,144,500,1,100,+0.77%,5,000,107,932,74,694,31.10,176,250,14.44,13.76,https://finance.naver.com/item/board.naver?code=009150,
33,SK텔레콤,46,600,350,+0.76%,100,101,976,218,833,42.72,614,739,10.28,7.97,https://finance.naver.com/item/board.naver?code=017670,
34,고려아연,487,500,9,000,+1.88%,5,000,96,833,19,863,20.88,28,506,12.46,9.38,https://finance.naver.com/item/board.naver?code=010130,
35,삼성에스디에스,122,900,1,200,+0.99%,500,95,097,77,378,16.08,98,834,8.61,14.23,https://finance.naver.com/item/board.naver?code=018260,
36,크래프톤,194,800,200,-0.10%,100,94,211,48,363,31.61,52,783,18.31,10.29,https://finance.naver.com/item/board.naver?code=259960,
37,HMM,18,850,130,+0.69%,5,000,92,184,489,039,10.57,764,120,1.27,64.98,https://finance.naver.com/item/board.naver?code=011200,
38,대한항공,24,350,250,+1.04%,5,000,89,662,368,221,15.12,1,205,788,6.22,21.95,https://finance.naver.com/item/board.naver?code=003490,
39,메리츠금융지주,41,500,0,0.00%,500,86,410,208,218,15.27,382,899,4.47,30.32,https://finance.naver.com/item/board.naver?code=138040,
40,우리금융지주,11,790,180,+1.55%,5,000,85,838,728,061,38.47,1,863,339,2.67,11.51,https://finance.naver.com/item/board.naver?code=316140,
41,기업은행,10,340,140,+1.37%,5,000,82,454,797,426,13.97,715,638,2.91,9.85,https://finance.naver.com/item/board.naver?code=024110,
42,HD한국조선해양,116,500,2,000,+1.75%,5,000,82,451,70,773,22.24,315,961,-65.93,-2.22,https://finance.naver.com/item/board.naver?code=009540,
43,한화오션,37,700,100,+0.27%,5,000,81,761,216,873,1.77,744,928,-2.95,-117.79,https://finance.naver.com/item/board.naver?code=042660,
44,KT,29,800,0,0.00%,5,000,77,811,261,112,39.90,525,691,6.77,7.99,https://finance.naver.com/item/board.naver?code=030200,
45,S-Oil,66,700,500,+0.76%,2,500,75,093,112,583,77.78,258,397,5.19,27.20,https://finance.naver.com/item/board.naver?code=010950,
46,현대글로비스,197,700,5,400,+2.81%,500,74,138,37,500,47.90,133,097,6.29,18.78,https://finance.naver.com/item/board.naver?code=086280,
47,LG이노텍,309,500,2,500,+0.81%,5,000,73,250,23,667,21.16,124,429,9.21,25.85,https://finance.naver.com/item/board.naver?code=011070,
48,한화솔루션,42,300,550,+1.32%,5,000,72,711,171,893,24.09,667,869,21.60,4.21,https://finance.naver.com/item/board.naver?code=009830,
49,LG생활건강,459,000,2,500,-0.54%,5,000,71,688,15,618,34.07,65,123,37.24,4.41,https://finance.naver.com/item/board.naver?code=051900,
50,포스코인터내셔널,39,850,1,000,+2.57%,5,000,70,105,175,923,6.16,1,784,516,8.90,15.79,https://finance.naver.com/item/board.naver?code=047050,
